area_name,incident_type,time_of_day,severity,source,women_involved,incident_date,lat,lng
Bhanwarkuan,mobile_snatching,19,medium,Synthetic_RealPattern,0,2023-01-14,22.680158767849463,75.86352407328062
Sudama Nagar,pickpocket,22,medium,Synthetic_RealPattern,0,2024-11-16,22.689206269860307,75.8702159657855
Sudama Nagar,mobile_snatching,20,medium,Synthetic_RealPattern,1,2024-06-07,22.68662719899487,75.87084621039399
Sudama Nagar,theft,22,medium,Synthetic_RealPattern,1,2023-04-14,22.688203761587253,75.87258185604951
Sudama Nagar,theft,20,medium,Synthetic_RealPattern,0,2024-04-12,22.68629921865275,75.87305718750667
Sudama Nagar,mobile_snatching,21,medium,Synthetic_RealPattern,0,2023-02-21,22.68657147098293,75.87252573848352
Sudama Nagar,theft,20,medium,Synthetic_RealPattern,1,2023-10-25,22.68848153965721,75.87328562607047
Sudama Nagar,mobile_snatching,21,medium,Synthetic_RealPattern,0,2024-03-12,22.686896294524256,75.87367079004943
Sudama Nagar,bike_theft,20,medium,Synthetic_RealPattern,1,2023-01-10,22.68950524508957,75.87015954292676
Sudama Nagar,theft,22,medium,Synthetic_RealPattern,0,2023-06-24,22.690236789814822,75.87288457095671
Sudama Nagar,theft,21,medium,Synthetic_RealPattern,1,2024-09-28,22.690903520194656,75.87588099544531
Sudama Nagar,theft,20,medium,Synthetic_RealPattern,0,2024-01-17,22.68730090146547,75.87321419368077
Sudama Nagar,pickpocket,20,medium,Synthetic_RealPattern,0,2024-02-15,22.687104895493555,75.87416525360474
Sudama Nagar,pickpocket,21,medium,Synthetic_RealPattern,0,2024-01-30,22.686727407042007,75.8719711831475
Sudama Nagar,mobile_snatching,22,medium,Synthetic_RealPattern,0,2023-06-20,22.689918581497263,75.87474394826891
Sudama Nagar,bike_theft,22,medium,Synthetic_RealPattern,0,2023-03-02,22.69033885435892,75.87473752889125
Sudama Nagar,pickpocket,21,medium,Synthetic_RealPattern,1,2024-08-27,22.686289516868953,75.87322777628592
Sudama Nagar,bike_theft,22,medium,Synthetic_RealPattern,1,2024-03-24,22.69171727347746,75.87595608293967
Sudama Nagar,mobile_snatching,21,medium,Synthetic_RealPattern,1,2024-01-03,22.68641182770191,75.87085330128858
Sudama Nagar,pickpocket,22,medium,Synthetic_RealPattern,0,2023-05-14,22.689347778011808,75.87020168598933
Sudama Nagar,pickpocket,20,medium,Synthetic_RealPattern,0,2024-02-26,22.690354363116704,75.87472094927054
Sudama Nagar,theft,20,medium,Synthetic_RealPattern,0,2023-09-25,22.691325814742477,75.87494293322418
Sudama Nagar,bike_theft,22,medium,Synthetic_RealPattern,1,2024-11-25,22.690384521592794,75.87082124337472
Sudama Nagar,mobile_snatching,21,medium,Synthetic_RealPattern,0,2024-06-15,22.690910368498418,75.87169349699775
Sudama Nagar,pickpocket,22,medium,Synthetic_RealPattern,0,2023-09-12,22.68813670115526,75.8702053141802
Sudama Nagar,pickpocket,22,medium,Synthetic_RealPattern,0,2024-11-23,22.690988950682478,75.87185985166468
Sudama Nagar,mobile_snatching,22,medium,Synthetic_RealPattern,0,2024-09-19,22.68658068907831,75.8747388512435
Sudama Nagar,pickpocket,22,medium,Synthetic_RealPattern,0,2023-06-10,22.691468899936364,75.87320776316626
Sudama Nagar,pickpocket,20,medium,Synthetic_RealPattern,0,2023-03-18,22.689385554256923,75.872188573559
Sudama Nagar,theft,20,medium,Synthetic_RealPattern,0,2023-12-05,22.691003786619774,75.87233043576943
Sudama Nagar,pickpocket,22,medium,Synthetic_RealPattern,0,2023-08-17,22.68881390970711,75.87010812175428
Sudama Nagar,pickpocket,20,medium,Synthetic_RealPattern,0,2023-03-22,22.68996146617118,75.87189880316538
Sudama Nagar,mobile_snatching,22,medium,Synthetic_RealPattern,0,2024-04-03,22.689258415965618,75.87397875244982
Sudama Nagar,mobile_snatching,21,medium,Synthetic_RealPattern,0,2023-11-20,22.69048953713053,75.87594516666289
Sudama Nagar,mobile_snatching,22,medium,Synthetic_RealPattern,0,2024-10-31,22.686589779892184,75.8751823649619
Sudama Nagar,mobile_snatching,21,medium,Synthetic_RealPattern,1,2024-02-27,22.686462112503943,75.87024156978786
Vijay Nagar,pickpocket,18,low,Synthetic_RealPattern,1,2023-01-01,22.732782619404063,75.88909136362805
Vijay Nagar,bike_theft,18,low,Synthetic_RealPattern,1,2024-10-14,22.73225726808068,75.8883991904798
Vijay Nagar,bike_theft,18,low,Synthetic_RealPattern,0,2023-07-31,22.736530701399555,75.88838225674144
Vijay Nagar,pickpocket,17,low,Synthetic_RealPattern,0,2023-02-25,22.73261528392415,75.88644797455403
Vijay Nagar,bike_theft,17,low,Synthetic_RealPattern,1,2024-07-27,22.737155191534917,75.88608803175774
Vijay Nagar,bike_theft,18,low,Synthetic_RealPattern,0,2024-01-08,22.733321374750627,75.885517494373
Vijay Nagar,pickpocket,16,low,Synthetic_RealPattern,0,2024-11-05,22.73239270749413,75.88409416915373
Vijay Nagar,bike_theft,17,low,Synthetic_RealPattern,1,2023-12-30,22.736038191042855,75.88506941218097
Vijay Nagar,pickpocket,18,low,Synthetic_RealPattern,0,2024-01-18,22.735252246653005,75.88517962180987
Vijay Nagar,pickpocket,16,low,Synthetic_RealPattern,1,2024-05-19,22.73428917429872,75.88660446241826
MG Road,pickpocket,19,low,Synthetic_RealPattern,0,2024-02-24,22.719932181305627,75.88138466643959
MG Road,pickpocket,19,low,Synthetic_RealPattern,0,2023-07-20,22.720915210669634,75.87974285897039
MG Road,bike_theft,18,low,Synthetic_RealPattern,0,2023-08-09,22.717970728447987,75.87724706669668
MG Road,pickpocket,19,low,Synthetic_RealPattern,0,2023-12-13,22.72257800349634,75.88264673880593
MG Road,pickpocket,17,low,Synthetic_RealPattern,0,2024-10-10,22.72244875897288,75.88255634591457
MG Road,pickpocket,18,low,Synthetic_RealPattern,0,2024-11-05,22.72050195411808,75.8816111372589
MG Road,pickpocket,17,low,Synthetic_RealPattern,1,2024-06-27,22.717797254705573,75.88284796740939
MG Road,bike_theft,18,low,Synthetic_RealPattern,1,2024-08-22,22.72068136945459,75.8801668939968
MG Road,pickpocket,17,low,Synthetic_RealPattern,1,2024-12-09,22.717033190453876,75.88267661010153
MG Road,bike_theft,17,low,Synthetic_RealPattern,1,2023-04-17,22.716783915013234,75.8773536302437
Palasia,bike_theft,15,low,Synthetic_RealPattern,1,2024-09-12,22.71824609733107,75.87639408448958
Palasia,pickpocket,14,low,Synthetic_RealPattern,0,2024-03-04,22.719475737740435,75.87555228760804
Palasia,bike_theft,14,low,Synthetic_RealPattern,0,2023-12-18,22.72190963503245,75.87537499850481
Palasia,bike_theft,13,low,Synthetic_RealPattern,1,2023-05-22,22.721063014418597,75.87504481769336
Palasia,bike_theft,15,low,Synthetic_RealPattern,1,2024-06-08,22.7211562391272,75.8779344818494
Palasia,pickpocket,15,low,Synthetic_RealPattern,0,2023-11-18,22.71925296000669,75.87888793113449
Palasia,bike_theft,13,low,Synthetic_RealPattern,1,2024-10-01,22.71877560995528,75.87766979039652
Palasia,pickpocket,14,low,Synthetic_RealPattern,1,2024-11-19,22.718926232577907,75.87508177625753
Palasia,bike_theft,15,low,Synthetic_RealPattern,1,2023-07-02,22.722625897382414,75.8790667426196
Palasia,bike_theft,13,low,Synthetic_RealPattern,1,2023-12-27,22.716940655148473,75.87801572824299
Scheme 54,bike_theft,12,low,Synthetic_RealPattern,1,2024-11-14,22.743302188976735,75.86662899423676
Scheme 54,bike_theft,12,low,Synthetic_RealPattern,0,2024-06-30,22.741572052451435,75.86834478177322
Scheme 54,pickpocket,10,low,Synthetic_RealPattern,0,2024-06-19,22.740731692515137,75.86585942987546
Scheme 54,pickpocket,11,low,Synthetic_RealPattern,1,2023-05-29,22.74245154596249,75.86637115325097
Scheme 54,bike_theft,10,low,Synthetic_RealPattern,0,2023-07-24,22.741020013648548,75.8698049150588
Scheme 54,bike_theft,11,low,Synthetic_RealPattern,0,2024-11-30,22.74334053942849,75.86604302703402
Scheme 54,bike_theft,10,low,Synthetic_RealPattern,0,2024-12-08,22.743504211184067,75.86711992960895
Scheme 54,bike_theft,12,low,Synthetic_RealPattern,0,2023-02-03,22.74063032556124,75.86964084682438
Scheme 54,pickpocket,10,low,Synthetic_RealPattern,1,2024-09-22,22.73976096678341,75.8685463281016
Scheme 54,bike_theft,12,low,Synthetic_RealPattern,0,2024-07-28,22.74165410197156,75.86467321935699
Sapna Sangeeta,pickpocket,18,low,Synthetic_RealPattern,0,2024-12-10,22.7297741800737,75.87788381826567
Sapna Sangeeta,bike_theft,18,low,Synthetic_RealPattern,1,2024-03-02,22.725563973134033,75.87704704954463
Sapna Sangeeta,bike_theft,17,low,Synthetic_RealPattern,0,2023-01-14,22.72803779950138,75.88078553074138
Sapna Sangeeta,bike_theft,18,low,Synthetic_RealPattern,1,2023-08-19,22.728089361320556,75.87968604055246
Sapna Sangeeta,bike_theft,17,low,Synthetic_RealPattern,0,2023-07-18,22.728698678134492,75.87780564910541
Sapna Sangeeta,pickpocket,17,low,Synthetic_RealPattern,0,2024-11-30,22.72508940611076,75.88274760472633
Sapna Sangeeta,pickpocket,17,low,Synthetic_RealPattern,0,2024-06-10,22.728594949788093,75.88017795834367
Sapna Sangeeta,bike_theft,17,low,Synthetic_RealPattern,1,2024-03-14,22.729754195123995,75.87845135976467
Sapna Sangeeta,pickpocket,18,low,Synthetic_RealPattern,1,2023-05-14,22.72537809865322,75.88000362142692
Sapna Sangeeta,bike_theft,18,low,Synthetic_RealPattern,0,2023-01-06,22.72572525994954,75.8810777219964
Chappan Dukan,pickpocket,20,low,Synthetic_RealPattern,0,2023-02-10,22.73402837056425,75.87975743530784
Chappan Dukan,bike_theft,20,low,Synthetic_RealPattern,0,2024-10-02,22.729285861716257,75.88094822289028
Chappan Dukan,bike_theft,21,low,Synthetic_RealPattern,1,2023-03-16,22.73332631056022,75.8841417929453
Chappan Dukan,pickpocket,20,low,Synthetic_RealPattern,1,2023-07-08,22.73115366713869,75.88205798922242
Chappan Dukan,bike_theft,20,low,Synthetic_RealPattern,0,2024-03-01,22.72968338644642,75.88257946285219
Chappan Dukan,pickpocket,21,low,Synthetic_RealPattern,1,2023-08-15,22.733424499407636,75.88189689601326
Chappan Dukan,bike_theft,21,low,Synthetic_RealPattern,0,2023-12-06,22.730871831530017,75.87956339965586
Chappan Dukan,bike_theft,20,low,Synthetic_RealPattern,1,2024-09-25,22.73128890412358,75.88029449867892
Chappan Dukan,bike_theft,20,low,Synthetic_RealPattern,0,2023-04-28,22.7303554002164,75.88197324983246
Chappan Dukan,pickpocket,20,low,Synthetic_RealPattern,0,2024-10-19,22.73175770510861,75.88055511279245
Geeta Bhawan,pickpocket,11,low,Synthetic_RealPattern,0,2024-01-26,22.72218114323551,75.87929987417196
Geeta Bhawan,bike_theft,11,low,Synthetic_RealPattern,0,2024-07-07,22.72354648921991,75.88406189798431
Geeta Bhawan,bike_theft,11,low,Synthetic_RealPattern,0,2024-06-10,22.72701647393401,75.884887155175
Geeta Bhawan,pickpocket,10,low,Synthetic_RealPattern,0,2023-10-31,22.722748800596207,75.88375885724399
Geeta Bhawan,pickpocket,10,low,Synthetic_RealPattern,1,2023-04-09,22.725140419987248,75.88412270953023
Geeta Bhawan,pickpocket,10,low,Synthetic_RealPattern,0,2024-10-03,22.723151140385347,75.88045186278191
Geeta Bhawan,bike_theft,10,low,Synthetic_RealPattern,0,2024-12-02,22.72584083875412,75.88476376185308
Geeta Bhawan,bike_theft,10,low,Synthetic_RealPattern,1,2024-07-04,22.72198524196431,75.88018155422672
Geeta Bhawan,pickpocket,10,low,Synthetic_RealPattern,0,2024-12-03,22.72701892627047,75.88470857886217
Geeta Bhawan,pickpocket,11,low,Synthetic_RealPattern,0,2023-12-06,22.7239227372483,75.8849689157638
South Tukoganj,pickpocket,14,low,Synthetic_RealPattern,0,2023-02-25,22.71321630278008,75.88387033683448
South Tukoganj,pickpocket,16,low,Synthetic_RealPattern,0,2023-03-14,22.71224098048398,75.88548686239075
South Tukoganj,bike_theft,15,low,Synthetic_RealPattern,1,2024-02-02,22.712818547430526,75.8830172386774
South Tukoganj,bike_theft,15,low,Synthetic_RealPattern,0,2024-03-19,22.714918643691338,75.88115725069905
South Tukoganj,pickpocket,15,low,Synthetic_RealPattern,1,2024-11-20,22.71382201905859,75.882221975314
South Tukoganj,pickpocket,14,low,Synthetic_RealPattern,1,2024-10-18,22.716773300195296,75.88316136561227
South Tukoganj,pickpocket,16,low,Synthetic_RealPattern,0,2023-02-16,22.714385325141972,75.88003848937215
South Tukoganj,bike_theft,16,low,Synthetic_RealPattern,1,2023-04-19,22.713292285635525,75.8833340595877
South Tukoganj,pickpocket,15,low,Synthetic_RealPattern,0,2024-09-13,22.715502869919625,75.88548706702058
South Tukoganj,bike_theft,15,low,Synthetic_RealPattern,1,2024-01-26,22.716040663301314,75.8807406458987
